OBJECTID,FRAREGION,RROWNER1,RROWNER2,TRKRGHTS1,TRKRGHTS2,STRACNET,SIGSYS,PASSNGR,RAIL_TYPE,ABAND_YR,SOURCE,SEGMENT_MILES,FULL_NAME,FULLNAME_ABBR,SHAPE.LEN
6496,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35163602,Burlington Northen Santa Fe Railway,BNSF,0.0073903135704656
6497,8,BNSF, , , ,,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35301573,Burlington Northen Santa Fe Railway,BNSF,0.00740525456414183
6498,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.90907567,Burlington Northen Santa Fe Railway,BNSF,0.039248908788708
6499,8,BNSF, , , ,S,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.90928798,Burlington Northen Santa Fe Railway,BNSF,0.0392513069942549
6500,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01763199,Burlington Northen Santa Fe Railway,BNSF,0.000360839933911146
6501,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.49943324,Burlington Northen Santa Fe Railway,BNSF,0.0102846305131554
6511,8,BNSF, , , , ,ABS, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.55837218,Burlington Northen Santa Fe Railway,BNSF,0.032882580142572
6512,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.67988759,Burlington Northen Santa Fe Railway,BNSF,0.0134743932645778
6513,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.32806338,Burlington Northen Santa Fe Railway,BNSF,0.00655378193659759
6514,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.88154604,Burlington Northen Santa Fe Railway,BNSF,0.0175154699289007
6516,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.24747946,Burlington Northen Santa Fe Railway,BNSF,0.00533893716188675
6517,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.08233021,Burlington Northen Santa Fe Railway,BNSF,0.00162276731819876
6518,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20052339,Burlington Northen Santa Fe Railway,BNSF,0.00352983439629686
6510,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.55830083,Burlington Northen Santa Fe Railway,BNSF,0.0328818582850319
6519,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.35110978,Burlington Northen Santa Fe Railway,BNSF,0.0525641711757176
6520,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.34477047,Canadian Pacific Railway,CPRS,0.107190462065024
6521,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,9.6135078,Burlington Northen Santa Fe Railway,BNSF,0.19126307489029
6522,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.20693452,Red River Valley and Western Railroad,RRVW,0.10458585542521
6523,8,BNSF, , , , ,Unk, ,A,2002,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.42808711,Burlington Northen Santa Fe Railway,BNSF,0.00918937756717137
6524,8,BNSF, , , , ,ABS, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23913677,Burlington Northen Santa Fe Railway,BNSF,0.00367577361110011
6525,8,BNSF, , , , ,MAN, ,O,0,Primary source was NTAD; adjusted to imagery; additional attributes from ND_HUB,0.2446563,Burlington Northen Santa Fe Railway,BNSF,0.00354217622483635
6526,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.1681557,Red River Valley and Western Railroad,RRVW,0.00334454369074776
6527,8,RRVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.4060161,Red River Valley and Western Railroad,RRVW,0.00661112631857358
6528,8,BNSF, ,RRVW, ,S,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.15285003,Burlington Northen Santa Fe Railway,BNSF,0.00322239703738359
6529,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.27187936,Burlington Northen Santa Fe Railway,BNSF,0.00541113231653373
6320,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.21462709,Burlington Northen Santa Fe Railway,BNSF,0.00320643558136997
6321,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.0834776,Burlington Northen Santa Fe Railway,BNSF,0.00123255710406334
6322,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01427365,Burlington Northen Santa Fe Railway,BNSF,0.000208295650941156
6323,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.16082919,Burlington Northen Santa Fe Railway,BNSF,0.00233228100507779
6324,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23180211,Burlington Northen Santa Fe Railway,BNSF,0.00345911844208917
6325,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.1380116,Burlington Northen Santa Fe Railway,BNSF,0.0020028303798791
6326,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.78049889,Burlington Northen Santa Fe Railway,BNSF,0.0112982394192423
6327,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.11548884,Burlington Northen Santa Fe Railway,BNSF,0.00168036844839951
6328,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.27431267,Burlington Northen Santa Fe Railway,BNSF,0.00504117915571875
6329,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.87703069,Canadian Pacific Railway,CPRS,0.0167697992694051
6993,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31498795,Canadian Pacific Railway,CPRS,0.00547486139719982
6994,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.3891676,Burlington Northen Santa Fe Railway,BNSF,0.0243138572390944
6995,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.98034265,Canadian Pacific Railway,CPRS,0.0176531933021425
6996,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.69791716,Canadian Pacific Railway,CPRS,0.0132806916581227
6997,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.70879426,Canadian Pacific Railway,CPRS,0.0135192438030068
6998,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.44712001,Burlington Northen Santa Fe Railway,BNSF,0.0293345942185115
6684,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3786732,Burlington Northen Santa Fe Railway,BNSF,0.00813255673997237
6685,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.14675683,Burlington Northen Santa Fe Railway,BNSF,0.00256943948067183
6686,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.13035967,Burlington Northen Santa Fe Railway,BNSF,0.00228226900043067
6687,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.25357808,Burlington Northen Santa Fe Railway,BNSF,0.00545106056491514
6688,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18023472,Burlington Northen Santa Fe Railway,BNSF,0.00388543997888333
6689,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20043195,Burlington Northen Santa Fe Railway,BNSF,0.00432146474901008
6690,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18444201,Burlington Northen Santa Fe Railway,BNSF,0.00397733583716402
6691,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.17262811,Burlington Northen Santa Fe Railway,BNSF,0.00360338712490144
6692,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.00317477,Red River Valley and Western Railroad,RRVW,5.29393206322106e-005
6693,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04005829,Burlington Northen Santa Fe Railway,BNSF,0.00075340065633964
6694,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.47422869,Burlington Northen Santa Fe Railway,BNSF,0.0102658452117784
6695,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35299574,Canadian Pacific Railway,CPRS,0.00739224747741855
6696,8,BNSF, , , , ,Unk, ,A,7777,Primary source was NTAD; adjusted to imagery,0.41577844,Unable to resolve name,Unknown,0.00830644765750235
6697,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20598074,Canadian Pacific Railway,CPRS,0.00426024913814321
6856,8,BNSF, , , , ,Unk, ,A,1986,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,33.52374924,Burlington Northen Santa Fe Railway,BNSF,0.664244693278121
6857,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.23605391,Burlington Northen Santa Fe Railway,BNSF,0.00496044261771775
6858,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.03859317,Burlington Northen Santa Fe Railway,BNSF,0.000794410200781687
6859,8,CPRS, , , , ,TWC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.05868312,Canadian Pacific Railway,CPRS,0.00108691043072095
6860,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.6054032,Red River Valley and Western Railroad,RRVW,0.156381182347136
6861,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33646343,Burlington Northen Santa Fe Railway,BNSF,0.00488835449457546
6862,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.38282958,Burlington Northen Santa Fe Railway,BNSF,0.00556123731039968
6863,8,BNSF, , , , ,Unk, ,O,0,Primary source was ND_HUB; adjusted to imagery,1.28747982,Burlington Northen Santa Fe Railway,BNSF,0.0194472278082135
6864,8,BNSF, , , ,,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20228351,Burlington Northen Santa Fe Railway,BNSF,0.00409891252498403
6865,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01601476,Burlington Northen Santa Fe Railway,BNSF,0.000336714303067155
6330,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.0316607,Red River Valley and Western Railroad,RRVW,0.000662688690255839
6331,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.00284906,Red River Valley and Western Railroad,RRVW,0.0211812143132317
6332,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23415754,Burlington Northen Santa Fe Railway,BNSF,0.00483328341963816
6333,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.39271943,Burlington Northen Santa Fe Railway,BNSF,0.0503745120284674
6334,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.19184651,Burlington Northen Santa Fe Railway,BNSF,0.00401996723114132
6335,8, , , , , ,Unk, ,O,0, ,0.89174327,Unable to resolve name,Unknown,0.0157748903024301
6336,8, , , , , ,Unk, ,O,0, ,1.70141203,Unable to resolve name,Unknown,0.0300067574081104
6337,8,BNSF, ,, ,,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.72257426,Burlington Northen Santa Fe Railway,BNSF,0.0127841220259362
6338,8,BNSF, ,, ,,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18966707,Burlington Northen Santa Fe Railway,BNSF,0.00386096136349794
6530,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.90443771,Burlington Northen Santa Fe Railway,BNSF,0.037992260589829
6531,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.61370713,Burlington Northen Santa Fe Railway,BNSF,0.0108753404949924
6532,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.60773465,Burlington Northen Santa Fe Railway,BNSF,0.0107671117331184
6533,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.13812326,Burlington Northen Santa Fe Railway,BNSF,0.0211417807794559
6534,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.96896256,Burlington Northen Santa Fe Railway,BNSF,0.0178139526673461
6535,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.30935474,Burlington Northen Santa Fe Railway,BNSF,0.0054649567680078
6536,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31643061,Burlington Northen Santa Fe Railway,BNSF,0.00545503510305128
6537,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.08775896,Burlington Northen Santa Fe Railway,BNSF,0.00139275027451191
6538,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.9853471,Northern Plains Railroad,NPR,0.0433491472676631
6539,8,NPR, ,CPRS, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.44236988,Northern Plains Railroad,NPR,0.00965963495128481
6540,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.44135476,Northern Plains Railroad,NPR,0.0096499070150161
6541,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.96994079,Northern Plains Railroad,NPR,0.0212069344483996
6542,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.04375773,Burlington Northen Santa Fe Railway,BNSF,0.000870681326633677
6543,8,BNSF, ,, ,,Unk,,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.1583352,Burlington Northen Santa Fe Railway,BNSF,0.00341551353746056
6698,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.34591712,Burlington Northen Santa Fe Railway,BNSF,0.00686583259068874
6699,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.83955243,Canadian Pacific Railway,CPRS,0.0157603585286726
